bus_stop_code,current_time,duration,hour,round,day,minute,time
4611146141,05:49:36,118,5,2,0,49,3
4615146161,05:49:36,81,5,2,0,49,3
4616146171,05:49:36,80,5,2,0,49,3
4624146319,05:49:36,75,5,2,0,49,3
4631946309,05:49:36,72,5,2,0,49,3
4630946279,05:49:36,106,5,2,0,49,3
4631146249,05:50:37,63,5,2,0,50,4
4624946179,05:50:37,43,5,1,0,50,4
4617946169,05:50:37,104,5,2,0,50,4
4616946159,05:50:37,28,5,1,0,50,4
4614946119,05:50:37,124,5,3,0,50,4
4611946069,05:50:37,193,5,4,0,50,4
4608846111,05:50:37,75,5,2,0,50,4
4611146141,05:50:37,120,5,2,0,50,4
4615146161,05:50:37,81,5,2,0,50,4
4616146171,05:50:37,81,5,2,0,50,4
4624146319,05:50:37,75,5,2,0,50,4
4631946309,05:50:37,72,5,2,0,50,4
4630946279,05:50:37,106,5,2,0,50,4
4624946179,05:51:37,43,5,1,0,51,4
4617946169,05:51:37,104,5,2,0,51,4
4616946159,05:51:38,28,5,1,0,51,4
4615946149,05:51:38,77,5,2,0,51,4
4611946069,05:51:38,197,5,4,0,51,4
4608846111,05:51:38,75,5,2,0,51,4
4611146141,05:51:38,120,5,2,0,51,4
4614146151,05:51:38,88,5,2,0,51,4
4616146171,05:51:38,81,5,2,0,51,4
4617146241,05:51:38,76,5,2,0,51,4
4631946309,05:51:38,72,5,2,0,51,4
4630946279,05:51:38,106,5,2,0,51,4
4617946169,05:52:38,104,5,2,0,52,4
4616946159,05:52:38,28,5,1,0,52,4
4615946149,05:52:38,77,5,2,0,52,4
4611946069,05:52:38,197,5,4,0,52,4
4606946088,05:52:38,132,5,3,0,52,4
4611146141,05:52:39,120,5,2,0,52,4
4614146151,05:52:39,88,5,2,0,52,4
4615146161,05:52:39,81,5,2,0,52,4
4617146241,05:52:39,76,5,2,0,52,4
4631946309,05:52:39,72,5,2,0,52,4
4630946279,05:52:39,106,5,2,0,52,4
4616946159,05:53:39,28,5,1,0,53,4
4615946149,05:53:39,77,5,2,0,53,4
4614946119,05:53:39,124,5,3,0,53,4
4606946088,05:53:39,132,5,3,0,53,4
4608846111,05:53:39,75,5,2,0,53,4
4614146151,05:53:39,88,5,2,0,53,4
