Date,Day,Time_A,BS_A,Lat_A,Lng_A,Time_B,BS_B,Lat_B,Lng_B,Duration(h),Route,Distance,Bus_Distance,Speed,Actual_Duration,time_bin
1/12/18,Saturday,11:42:25 AM,1059,1.61283,103.64722,12:48:11 PM,1071,1.66246,103.59877,0.3597222222222222,2,8.076130510446207,11.292750347999998,22.4510191796188,0.5029949980289375,13
1/12/18,Saturday,12:48:11 PM,1000,1.66246,103.59877,12:50:12 PM,1001,1.66176,103.60205,0.03361111111111111,1,0.4071801399437213,0.579288937,12.114450444606584,0.047818012021990014,15
1/12/18,Saturday,12:50:12 PM,1001,1.66176,103.60205,12:53:12 PM,1002,1.65305,103.61006,0.05,1,1.286683824406661,1.121594794,25.733676488133217,0.043584708718834256,15
1/12/18,Saturday,12:53:12 PM,1002,1.65305,103.61006,12:54:13 PM,1003,1.65093,103.61135,0.016944444444444446,1,0.13421686555155338,0.409417722,7.9209953440261005,0.05168766098426972,15
1/12/18,Saturday,12:54:13 PM,1003,1.65093,103.61135,12:55:13 PM,1004,1.64837,103.61323,0.016666666666666666,1,0.2808902533432663,0.353152683,16.85341520059598,0.020954369117276102,15
1/12/18,Saturday,12:55:13 PM,1004,1.64837,103.61323,12:56:13 PM,1005,1.64534,103.61631,0.016666666666666666,1,0.4708163180465216,0.489215255,28.248979082791294,0.017317980007922482,15
1/12/18,Saturday,12:56:13 PM,1005,1.64534,103.61631,12:58:14 PM,1006,1.63933,103.62515,0.03361111111111111,1,1.074354404147624,1.074354404,31.964263263896253,0.0336111111064927,15
1/12/18,Saturday,12:58:14 PM,1006,1.63933,103.62515,1:00:00 PM,1007,1.63511,103.63069,0.029444444444444443,1,0.7431993965214629,0.746998489,25.24073422148365,0.029594958785477497,15
1/12/18,Saturday,1:00:00 PM,1007,1.63511,103.63069,1:02:00 PM,1009,1.62797,103.63869,0.03333333333333333,1,1.0013155834163454,1.338305639,30.039467502490364,0.044551576651252235,15
1/12/18,Saturday,1:02:00 PM,1009,1.62797,103.63869,1:12:03 PM,1012,1.60172,103.64516,0.1675,1,3.369816112384712,3.439870601,20.118305148565444,0.170982126754613,15
1/12/18,Saturday,1:12:03 PM,1012,1.60172,103.64516,1:14:03 PM,1018,1.54514,103.65748,0.03333333333333333,1,6.891459748331601,6.941124122000001,206.74379244994805,0.03357355517061255,16
1/12/18,Saturday,1:14:03 PM,1018,1.54514,103.65748,1:16:04 PM,1019,1.54068,103.65978,0.03361111111111111,1,0.5330756523846686,0.509148532,15.86010205441989,0.03210247514505183,16
1/12/18,Saturday,1:16:04 PM,1019,1.54068,103.65978,1:21:05 PM,1023,1.51888,103.68223,0.08361111111111111,1,3.5006614855971536,3.500661485,41.86837657192609,0.08361111109684848,16
1/12/18,Saturday,1:21:05 PM,1023,1.51888,103.68223,1:22:05 PM,1026,1.50093,103.69567,0.016666666666666666,1,2.4602519451904055,2.597913089,147.61511671142432,0.017599234732027555,16
1/12/18,Saturday,1:22:05 PM,1026,1.50093,103.69567,1:23:05 PM,1027,1.49817,103.69963,0.016666666666666666,1,0.5006041793457697,0.439848906,30.036250760746185,0.014643935073775262,16
1/12/18,Saturday,1:23:05 PM,1027,1.49817,103.69963,1:39:09 PM,1036,1.46291,103.76502,0.2677777777777778,1,10.366496132295193,10.546593927,38.71305609570819,0.272429898092422,16
