bus_stop_code,current_time,duration,hour,round,day,minute,time
0100101003,14:41:03,180,14,0,5,41,19
0100301004,14:44:03,121,14,0,5,44,19
0100401005,14:46:04,60,14,0,5,46,19
0100501006,14:47:04,120,14,0,5,47,19
0100601007,14:49:04,120,14,0,5,49,19
0100701012,14:51:04,596,14,0,5,51,19
0101201013,15:01:00,60,15,0,5,1,19
0101301018,15:02:00,420,15,0,5,2,19
0101801019,15:09:00,60,15,0,5,9,19
0101901021,15:10:00,421,15,0,5,10,19
0102101025,15:17:01,60,15,0,5,17,20
0102501036,15:18:01,2758,15,0,5,18,20
0103701049,16:11:00,421,16,0,5,11,22
0104901051,16:18:01,1082,16,0,5,18,22
0105101052,16:36:03,180,16,0,5,36,22
0105201057,16:39:03,901,16,0,5,39,22
0105701070,16:54:04,1137,16,0,5,54,23
0107001071,17:13:01,180,17,0,5,13,24
0100001012,17:19:01,1082,17,0,5,19,24
0101201014,17:37:03,420,17,0,5,37,24
0101401018,17:44:03,361,17,0,5,44,25
0101801025,17:50:04,180,17,0,5,50,25
0102501027,17:53:04,301,17,0,5,53,25
0102701029,17:58:05,535,17,0,5,58,25
0102901033,18:07:00,481,18,0,5,7,25
0103301035,18:15:01,120,18,0,5,15,26
0103501036,18:17:01,300,18,0,5,17,26
0103701053,18:24:02,1682,18,0,5,24,26
0105301057,18:52:04,656,18,0,5,52,27
0105701059,19:03:00,180,19,0,5,3,27
0105901071,19:06:00,1382,19,0,5,6,27
0100001001,07:41:16,60,7,0,6,41,5
0100101003,07:42:16,240,7,0,6,42,5
0100301004,07:46:16,60,7,0,6,46,5
0100401005,07:47:16,60,7,0,6,47,5
0100501006,07:48:16,121,7,0,6,48,5
0100601012,07:50:17,703,7,0,6,50,5
0101201018,08:02:00,120,8,0,6,2,5
0101801019,08:04:00,120,8,0,6,4,5
0101901020,08:06:00,60,8,0,6,6,5
0102001021,08:07:00,60,8,0,6,7,5
0102101025,08:08:00,60,8,0,6,8,5
0102501028,08:09:00,301,8,0,6,9,5
0102801029,08:14:01,180,8,0,6,14,6
0102901032,08:17:01,240,8,0,6,17,6
0103201035,08:21:01,241,8,0,6,21,6
0103501036,08:25:02,300,8,0,6,25,6
0103701041,08:41:03,361,8,0,6,41,7
0104101043,08:47:04,240,8,0,6,47,7
0104301046,08:51:04,240,8,0,6,51,7
0104601049,08:55:04,241,8,0,6,55,7
0104901050,08:59:05,55,8,0,6,59,7
0105001053,09:00:00,180,9,0,6,0,7
0105301057,09:03:00,420,9,0,6,3,7
0105701059,09:10:00,121,9,0,6,10,7
0105901071,09:12:01,901,9,0,6,12,8
0100001001,10:18:01,120,10,0,6,18,10
0100101003,10:20:01,241,10,0,6,20,10
0100301005,10:24:02,120,10,0,6,24,10
0100501006,10:26:02,120,10,0,6,26,10
0100601007,10:28:02,120,10,0,6,28,10
0100701012,10:30:02,962,10,0,6,30,10
0101201021,10:46:04,120,10,0,6,46,11
0102101027,10:48:04,540,10,0,6,48,11
0102701031,10:57:04,356,10,0,6,57,11
0103101035,11:03:00,180,11,0,6,3,11
0103501036,11:06:00,1322,11,0,6,6,11
0103701040,11:29:02,300,11,0,6,29,12
0104001042,11:34:02,181,11,0,6,34,12
0104201045,11:37:03,300,11,0,6,37,12
0104501046,11:42:03,180,11,0,6,42,13
0104601051,11:45:03,481,11,0,6,45,13
0105101052,11:53:04,60,11,0,6,53,13
0105201057,11:54:04,716,11,0,6,54,13
0105701059,12:06:00,60,12,0,6,6,13
0105901062,12:07:00,180,12,0,6,7,13
0106201064,12:10:00,121,12,0,6,10,13
0106401071,12:12:01,1081,12,0,6,12,14
0100001001,12:47:04,120,12,0,6,47,15
0100101003,12:49:04,180,12,0,6,49,15
0100301004,12:52:04,60,12,0,6,52,15
0100401005,12:53:04,60,12,0,6,53,15
0100501006,12:54:04,120,12,0,6,54,15
0100601007,12:56:04,236,12,0,6,56,15
0100701012,13:00:00,961,13,0,6,0,15
0101201021,13:16:01,661,13,0,6,16,16
0102101025,13:27:02,420,13,0,6,27,16
0102501028,13:34:02,181,13,0,6,34,16
0102801031,13:37:03,360,13,0,6,37,16
0103101035,13:43:03,481,13,0,6,43,17
0103501036,13:51:04,360,13,0,6,51,17
0103701043,14:30:02,1262,14,0,6,30,18
0104301047,14:51:04,60,14,0,6,51,19
0104701048,14:52:04,60,14,0,6,52,19
0104801050,14:53:04,120,14,0,6,53,19
0105001052,14:55:04,60,14,0,6,55,19
0105201053,14:56:04,60,14,0,6,56,19
0105301057,14:57:04,656,14,0,6,57,19
0105701064,15:08:00,180,15,0,6,8,19
0106401065,15:11:00,181,15,0,6,11,20
0106501069,15:14:01,60,15,0,6,14,20
0106901071,15:15:01,601,15,0,6,15,20
0100001001,16:07:00,240,16,0,6,7,21
0100101003,16:11:00,421,16,0,6,11,22
0100301004,16:18:01,120,16,0,6,18,22
0100401006,16:20:01,180,16,0,6,20,22
0100601007,16:23:01,121,16,0,6,23,22
0100701012,16:25:02,540,16,0,6,25,22
0101201013,16:34:02,61,16,0,6,34,22
0101301018,16:35:03,420,16,0,6,35,22
0101801020,16:42:03,180,16,0,6,42,23
0102001021,16:45:03,61,16,0,6,45,23
0102101025,16:46:04,1135,16,0,6,46,23
0102501032,17:04:59,121,17,0,6,4,23
0103201035,17:07:00,422,17,0,6,7,23
0103501036,17:14:02,721,17,0,6,14,24
0103701041,17:51:05,481,17,0,6,51,25
0104101053,17:59:06,114,17,0,6,59,25
0105301057,18:01:00,1562,18,0,6,1,25
0105701059,18:27:02,60,18,0,6,27,26
0105901062,18:28:02,240,18,0,6,28,26
0106201071,18:32:02,962,18,0,6,32,26
0100001001,07:08:00,120,7,0,1,8,3
0100101005,07:10:00,421,7,0,1,10,3
0100501006,07:17:01,120,7,0,1,17,4
0100601007,07:19:01,120,7,0,1,19,4
0100701008,07:21:01,121,7,0,1,21,4
0100801009,07:23:02,60,7,0,1,23,4
0100901011,07:24:02,180,7,0,1,24,4
0101101012,07:27:02,120,7,0,1,27,4
0101201014,07:29:02,180,7,0,1,29,4
0101401018,07:32:02,361,7,0,1,32,4
0101801019,07:38:03,120,7,0,1,38,4
0101901021,07:40:03,301,7,0,1,40,5
0102101022,07:45:04,120,7,0,1,45,5
0102201025,07:47:04,300,7,0,1,47,5
0102501028,07:52:04,120,7,0,1,52,5
0102801029,07:54:04,181,7,0,1,54,5
0102901030,07:57:05,175,7,0,1,57,5
0103001032,08:00:00,180,8,0,1,0,5
0103201034,08:03:00,120,8,0,1,3,5
0103401035,08:05:00,120,8,0,1,5,5
0103501036,08:07:00,180,8,0,1,7,5
0103701042,08:28:02,481,8,0,1,28,6
0104201043,08:36:03,180,8,0,1,36,6
0104301045,08:39:03,120,8,0,1,39,6
0104501046,08:41:03,361,8,0,1,41,7
0104601049,08:47:04,60,8,0,1,47,7
0104901052,08:48:04,180,8,0,1,48,7
0105201053,08:51:04,120,8,0,1,51,7
0105301057,08:53:04,416,8,0,1,53,7
0105701059,09:00:00,180,9,0,1,0,7
0105901071,09:03:00,1202,9,0,1,3,7
0100001001,09:47:04,240,9,0,1,47,9
0100101002,09:51:04,120,9,0,1,51,9
0100201003,09:53:04,60,9,0,1,53,9
0100301005,09:54:04,120,9,0,1,54,9
0100501006,09:56:04,181,9,0,1,56,9
0100601008,09:59:05,114,9,0,1,59,9
0100801009,10:01:00,60,10,0,1,1,9
0100901012,10:02:00,360,10,0,1,2,9
0101201013,10:08:00,60,10,0,1,8,9
0101301018,10:09:00,361,10,0,1,9,9
0101801019,10:15:01,120,10,0,1,15,10
0101901021,10:17:01,180,10,0,1,17,10
0102101022,10:20:01,60,10,0,1,20,10
0102201025,10:21:01,60,10,0,1,21,10
0102501026,10:22:01,60,10,0,1,22,10
0102601028,10:23:01,241,10,0,1,23,10
0102801030,10:27:02,240,10,0,1,27,10
0103001035,10:31:02,301,10,0,1,31,10
0103501036,10:36:03,360,10,0,1,36,10
0103701038,10:51:04,300,10,0,1,51,11
0103801039,10:56:04,61,10,0,1,56,11
0103901043,10:57:05,355,10,0,1,57,11
0104301046,11:03:00,420,11,0,1,3,11
0104601048,11:10:00,60,11,0,1,10,11
0104801050,11:11:00,181,11,0,1,11,12
0105001052,11:14:01,60,11,0,1,14,12
0105201057,11:15:01,601,11,0,1,15,12
0105701071,11:25:02,1081,11,0,1,25,12
0100001005,12:07:00,180,12,0,1,7,13
0100501006,12:10:00,421,12,0,1,10,13
0100601008,12:17:01,60,12,0,1,17,14
0100801009,12:18:01,120,12,0,1,18,14
0100901012,12:20:01,541,12,0,1,20,14
0101201018,12:29:02,180,12,0,1,29,14
0101801019,12:32:02,60,12,0,1,32,14
0101901025,12:33:02,301,12,0,1,33,14
0102501026,12:38:03,60,12,0,1,38,14
0102601028,12:39:03,60,12,0,1,39,14
0102801029,12:40:03,60,12,0,1,40,15
0102901032,12:41:03,240,12,0,1,41,15
0103201036,12:45:03,361,12,0,1,45,15
0103701038,12:52:04,180,12,0,1,52,15
0103801044,12:55:04,181,12,0,1,55,15
0104401048,12:58:05,235,12,0,1,58,15
0104801058,13:02:00,1020,13,0,1,2,15
0105801062,13:19:01,120,13,0,1,19,16
0106201071,13:21:01,601,13,0,1,21,16
0100001001,14:04:00,120,14,0,1,4,17
0100101003,14:06:00,180,14,0,1,6,17
0100301004,14:09:00,60,14,0,1,9,17
0100401005,14:10:00,61,14,0,1,10,17
0100501006,14:11:01,120,14,0,1,11,18
0100601009,14:13:01,180,14,0,1,13,18
0100901011,14:16:01,240,14,0,1,16,18
0101101012,14:20:01,421,14,0,1,20,18
0101201018,14:27:02,240,14,0,1,27,18
0101801024,14:31:02,120,14,0,1,31,18
0102401025,14:33:02,481,14,0,1,33,18
0102501031,14:41:03,60,14,0,1,41,19
0103101032,14:42:03,481,14,0,1,42,19
0103701041,15:11:06,360,15,0,1,11,20
0104101046,15:17:06,661,15,0,1,17,20
0104601048,15:28:07,181,15,0,1,28,20
0104801049,15:31:08,120,15,0,1,31,20
0104901055,15:33:08,420,15,0,1,33,20
0105501056,15:40:08,121,15,0,1,40,21
0105601057,15:42:09,120,15,0,1,42,21
0105701059,15:44:09,180,15,0,1,44,21
0105901061,15:47:09,120,15,0,1,47,21
0106101071,15:49:09,3415,15,0,1,49,21
0100001001,16:49:04,240,16,0,1,49,23
0100101003,16:53:04,60,16,0,1,53,23
0100301004,16:54:04,60,16,0,1,54,23
0100401005,16:55:04,60,16,0,1,55,23
0100501006,16:56:04,121,16,0,1,56,23
0100601007,16:58:05,175,16,0,1,58,23
0100701012,17:01:00,480,17,0,1,1,23
0101201014,17:09:00,121,17,0,1,9,23
0101401018,17:11:01,360,17,0,1,11,24
0101801019,17:17:01,120,17,0,1,17,24
0101901020,17:19:01,60,17,0,1,19,24
0102001022,17:20:01,120,17,0,1,20,24
0102201026,17:22:01,181,17,0,1,22,24
0102601027,17:25:02,541,17,0,1,25,24
0102701028,17:34:03,60,17,0,1,34,24
0102801029,17:35:03,120,17,0,1,35,24
0102901035,17:37:03,480,17,0,1,37,24
0103501036,17:45:03,361,17,0,1,45,25
