Vehicle_No,Date,Time,Location,Lat,Lng,Speed,Vehicle_Status,GPS,Distance-KM,Vehicle_Batt.-V,Route,Nearest_Stop,Distance-BS
BJM9017,16/12/2018,5:05:00 PM,"1, Senai, Johor",1.60172,103.64516,53.71,Ignition on; Moving; ,GOOD,1.33,26.68,1,1012,0.0720628913405611
BJM9017,16/12/2018,5:06:00 PM,"No 75 Kampung Baru, Senai, Johor",1.60117,103.64495,50,Ignition on; Moving; ,GOOD,0.86,26.94,1,1012,0.009972485238279608
BJM9017,16/12/2018,5:07:00 PM,"81400, 136-142, Jalan Senai Utama 5/17, Taman Senai Utama, Senai, Johor",1.61245,103.64737,0,Ignition on; Idling; ,GOOD,0.63,25.14,1,1011,0.03531163969700026
BJM9017,16/12/2018,5:08:00 PM,"No. 4613 Batu 13 1/4, Senai Highway, Taman Aman, Johor, Senai",1.6019,103.64523,53.71,Ignition on; Moving; ,GOOD,0.48,26.55,1,1012,0.09342771047791831
BJM9017,16/12/2018,5:09:00 PM,"12, Lebuhraya Senai, Kampung Baru Senai, Senai, Johor",1.60184,103.64521,37.04,Ignition on; Moving; ,GOOD,0.76,26.81,1,1012,0.08640133665524326
BJM9017,16/12/2018,5:10:01 PM,"No 176-B, Jalan Belimbing 1, Johor, Senai",1.60099,103.64489,0,Ignition on; Idling; ,GOOD,0.23,25.27,1,1012,0.016431370593949182
BJM9017,16/12/2018,5:11:01 PM,"No 176-B, Jalan Belimbing 1, Johor, Senai",1.60099,103.64489,0,Ignition on; Idling; ,GOOD,0,25.14,1,1012,0.016431370593949182
BJM9017,16/12/2018,5:12:01 PM,"Unnamed Road,, Senai, Johor",1.602,103.64528,46.3,Ignition on; Moving; ,GOOD,0.46,26.68,1,1012,0.10567859579215888
BJM9017,16/12/2018,5:14:01 PM,"1, Senai, Johor",1.60172,103.64516,64.82,Ignition on; Moving; ,GOOD,0.99,26.55,1,1012,0.0720628913405611
BJM9017,16/12/2018,5:15:01 PM,"1, Senai, Johor",1.60172,103.64516,66.67,Ignition on; Moving; ,GOOD,1.15,26.94,1,1012,0.0720628913405611
BJM9017,16/12/2018,5:16:01 PM,"1, Senai, Johor",1.60172,103.64516,66.67,Ignition on; Moving; ,GOOD,1.07,26.94,1,1012,0.0720628913405611
BJM9017,16/12/2018,5:18:01 PM,"40, Jalan Jaya 3, Taman Jaya, Skudai, Johor",1.54568,103.65734,29.63,Ignition on; Moving; ,GOOD,0.9,26.43,1,1018,0.1137071652723203
BJM9017,16/12/2018,5:19:01 PM,"14, Jalan Jaya 1, Taman Sri Skudai, Johor Bahru, Johor",1.54372,103.65801,33.34,Ignition on; Moving; ,GOOD,0.23,26.68,1,1018,0.11698036192999939
BJM9017,16/12/2018,5:20:02 PM,"30, Jalan Bertingkat Skudai, Skudai, Skudai, Johor",1.53954,103.66081,0,Ignition on; Idling; ,GOOD,0.37,26.04,1,1019,0.18171945588812718
BJM9017,16/12/2018,5:21:02 PM,"80-A, Tingkat 2B (01), Jalan Barau 2,, Skudai, Johor,",1.53722,103.6632,59.26,Ignition on; Moving; ,GOOD,0.65,26.55,1,1020,0.19936545231992023
BJM9017,16/12/2018,5:23:02 PM,"43, Jalan Shahbandar 3, Taman Ungku Tun Aminah, Skudai,, Johor Bahru, Johor,",1.52898,103.66974,12.96,Ignition on; Moving; ,GOOD,0.31,26.17,1,1021,0.13476808990014424
BJM9017,16/12/2018,5:24:02 PM,"8, Jalan Bertingkat Skudai, Taman Sri Putri, Johor Bahru, Johor",1.5284,103.67051,3.7,Ignition on; Idling; ,GOOD,0.14,25.65,1,1021,0.028467717952324195
BJM9017,16/12/2018,5:25:02 PM,"8, Jalan Bertingkat Skudai, Taman Sri Putri, Johor Bahru, Johor",1.5284,103.67051,0,Ignition on; Idling; ,GOOD,0.01,26.04,1,1021,0.028467717952324195
BJM9017,16/12/2018,5:26:02 PM,"jalan skudai, Skudai, Johor",1.52768,103.67181,14.82,Ignition on; Moving; ,GOOD,0.12,26.43,1,1021,0.1370589480160691
BJM9017,16/12/2018,5:27:02 PM,"No 47, Jalan NJM 1/1, Taman Jaya Mas, Skudai,, Johor Bahru, Johor,",1.52814,103.67076,31.48,Ignition on; Moving; ,GOOD,0.36,26.43,1,1021,0.018720719841005443
BJM9017,16/12/2018,5:30:03 PM,"2012, Jalan Skudai Lama, Taman Tampoi Indah 2, Johor Bahru, Johor",1.51888,103.68223,16.67,Ignition on; Moving; ,GOOD,0.11,26.43,1,1023,0.03798098169256498
BJM9017,16/12/2018,5:31:03 PM,"46, Jalan Pertama 1, Taman Tampoi Indah 2, Skudai, Johor",1.52061,103.681,14.82,Ignition on; Moving; ,GOOD,0.18,26.43,1,1023,0.1997502820099344
BJM9017,16/12/2018,5:32:03 PM,"Unnamed Road,,, Johor",1.46291,103.76502,1.85,Ignition on; Idling; ,GOOD,0.35,26.43,1,1036,0.05535664408437846
BJM9017,16/12/2018,5:35:03 PM,"4A, Jalan Tanjung, Taman Dato Penggawa Barat, Johor Bahru, Johor",1.50969,103.68867,44.45,Ignition on; Moving; ,GOOD,0.58,26.55,1,1025,0.13840145474445822
BJM9017,16/12/2018,5:36:03 PM,"29, Jalan Camah, Taman Johor, Johor Bahru, Johor",1.50781,103.68982,16.67,Ignition on; Moving; ,GOOD,0.26,26.55,1,1025,0.10667896609611922
BJM9017,16/12/2018,5:39:03 PM,"Lot 734, Jalan Skudai, Johor, Johor Bahru",1.52329,103.67911,50,Ignition on; Moving; ,GOOD,0.53,26.55,1,1022,0.12522925148709826
BJM9017,16/12/2018,5:40:04 PM,"2386, Jalan Nenas, Taman Tampoi, Johor Bahru, Johor",1.49616,103.7028,29.63,Ignition on; Moving; ,GOOD,0.29,26.55,1,1028,0.16409058428764037
BJM9017,16/12/2018,5:42:04 PM,"No.66, Jalan Padi 1, Bandar Baru Uda, Johor, Johor Bahru",1.48962,103.71198,7.41,Ignition on; Moving; ,GOOD,0.45,26.17,1,1029,0.006367898351588431
BJM9017,16/12/2018,5:49:04 PM,"52, Bandar Johor Bahru, Johor Bahru, Johor",1.45517,103.76089,31.48,Ignition on; Moving; ,GOOD,0.78,26.55,1,1035,0.14529671770164787
BJM9017,16/12/2018,5:50:05 PM,"1, Jalan Bukit Timbalan, Bandar Johor Bahru, Johor Bahru, Johor",1.45577,103.76305,0,Ignition on; Idling; ,GOOD,0.34,25.27,1,1035,0.10458571942248686
BJM9017,16/12/2018,5:51:05 PM,"42, Jalan Ibrahim, Bandar Johor Bahru, Johor Bahru, Johor",1.45579,103.76312,5.56,Ignition on; Moving; ,GOOD,0.02,26.55,1,1035,0.11264491050289482
BJM9017,16/12/2018,5:52:05 PM,"38, Lebuhraya Sultan Iskandar, Bandar Johor Bahru, Johor Bahru, Johor",1.45579,103.76312,9.26,Ignition on; Moving; ,GOOD,0.01,25.91,1,1035,0.11264491050289482
BJM9017,16/12/2018,6:27:02 PM,"Unnamed Road, Bukit Chagar, Johor Bahru, Johor",1.46368,103.76511,0,Ignition on; Idling; ,GOOD,0,23.07,2,1037,0.03688979992342312
BJM9017,16/12/2018,6:28:02 PM,"JB Sentral Bus Terminal, Bukit Chagar, Johor Bahru, Johor",1.46368,103.76511,22.22,Ignition on; Moving; ,GOOD,0.03,22.95,2,1037,0.03688979992342312
BJM9017,16/12/2018,6:29:02 PM,"JB Sentral Bus Terminal, Bukit Chagar, Johor Bahru, Johor",1.46368,103.76511,35.19,Ignition on; Moving; ,GOOD,0.04,22.95,2,1037,0.03688979992342312
BJM9017,16/12/2018,6:36:03 PM,"376, Jalan Bertingkat Skudai, Johor Bahru, Johor",1.46208,103.73239,25.93,Ignition on; Moving; ,GOOD,0.4,22.95,2,1041,0.17864176997036382
BJM9017,16/12/2018,6:41:04 PM,"Bangunan Timjaya, Kampung Skudai Kiri, Johor Bahru, Johor",1.48867,103.71298,29.63,Ignition on; Moving; ,GOOD,0.54,22.82,2,1043,0.061809630305857066
BJM9017,16/12/2018,6:43:04 PM,"6, Jalan Mata Kucing, Kampung Pasir, Johor Bahru, Johor",1.49608,103.70214,35.19,Ignition on; Moving; ,GOOD,0.96,22.82,2,1045,0.12432437040404747
BJM9017,16/12/2018,6:47:04 PM,"Block c 02-16, Taman Tampoi Indah,, Johor Bahru, Johor, Johor Bahru",1.50782,103.68955,24.08,Ignition on; Moving; ,GOOD,0.46,22.82,2,1046,0.051363098986667695
BJM9017,16/12/2018,6:48:04 PM,"Jalan Skudai, Taman Dato Penggawa Barat, Taman Tampoi Indah, Skudai, Johor",1.50798,103.68946,0,Ignition on; Idling; ,GOOD,0.14,22.43,2,1046,0.0316782584874785
BJM9017,16/12/2018,6:52:05 PM,"lot 2788,batu off, Jalan Kempas Lama, Johor Bahru, Johor, Malaysia, Johor Bahru, Johor",1.52397,103.67846,53.71,Ignition on; Moving; ,GOOD,0.81,22.69,2,1048,0.19050396838721528
BJM9017,16/12/2018,6:54:05 PM,"1, Skudai, Skudai, Johor",1.53757,103.66255,0,Ignition on; Idling; ,GOOD,0.25,22.69,2,1051,0.09822204215409469
BJM9017,16/12/2018,6:56:05 PM,"Jalan CY, Johor Bahru, Skudai",1.51633,103.68382,51.86,Ignition on; Moving; ,GOOD,1.03,22.69,2,1047,0.031017303291047987
BJM9017,16/12/2018,6:57:05 PM,"30, Jalan Bertingkat Skudai, Skudai, Skudai, Johor",1.53976,103.66047,42.6,Ignition on; Moving; ,GOOD,0.37,22.69,2,1052,0.05205807208653099
BJM9017,16/12/2018,6:58:05 PM,"Jalan Sri Skudai, Taman Sri Putri, Skudai, Johor",1.5448,103.65738,0,Ignition on; Idling; ,GOOD,0.56,22.56,2,1053,0.01082758195026811
BJM9017,16/12/2018,7:00:00 PM,"1, Skudai, Skudai, Johor",1.53757,103.66255,61.12,Ignition on; Moving; ,GOOD,0.97,22.56,2,1051,0.09822204215409469
BJM9017,16/12/2018,7:01:00 PM,"1, Senai, Johor",1.60168,103.64505,64.82,Ignition on; Moving; ,GOOD,1.05,22.56,2,1057,0.12468619399387824
BJM9017,16/12/2018,7:02:00 PM,"1, Senai, Johor",1.60168,103.64505,72.23,Ignition on; Moving; ,GOOD,1.11,22.69,2,1057,0.12468619399387824
BJM9017,16/12/2018,7:04:00 PM,"Petronas, Lot 1283, GM 679, Mukim Pulai, Lebuhraya Skudai, Johor Bahru,, Johor",1.52386,103.67855,66.67,Ignition on; Moving; ,GOOD,1.19,22.56,2,1048,0.1748143742711554
BJM9017,16/12/2018,7:05:00 PM,"Jalan Kulai - Senai, Mara Senai, Kampung Baru Senai, Senai, Johor",1.59994,103.64472,42.6,Ignition on; Moving; ,GOOD,0.85,22.56,2,1057,0.07732816008231377
BJM9017,16/12/2018,7:06:00 PM,"8, jalan Belimbing, Senai,, Senai, Johor,",1.60049,103.6447,18.52,Ignition on; Moving; ,GOOD,0.08,22.56,2,1057,0.016702620550496865
BJM9017,16/12/2018,7:07:00 PM,"1, Senai, Johor",1.60168,103.64505,37.04,Ignition on; Moving; ,GOOD,0.64,22.17,2,1057,0.12468619399387824
BJM9017,16/12/2018,7:09:00 PM,"No 75 Kampung Baru, Senai, Johor",1.60118,103.64487,68.52,Ignition on; Moving; ,GOOD,0.94,22.56,2,1057,0.06561702658221902
BJM9017,16/12/2018,7:10:01 PM,"1, Senai, Johor",1.60168,103.64505,62.97,Ignition on; Moving; ,GOOD,1.22,22.43,2,1057,0.12468619399387824
BJM9017,16/12/2018,7:11:01 PM,"Petronas, Kampung Baru Saleng, Senai, Johor",1.63145,103.63483,3.7,Ignition on; Idling; ,GOOD,0.76,22.43,2,1062,0.15763179907311115
BJM9017,16/12/2018,7:12:01 PM,"1, Kulai, Johor",1.66272,103.59971,20.37,Ignition on; Moving; ,GOOD,0.29,22.43,2,1071,0.12340165535459756
BJM9017,16/12/2018,7:13:01 PM,"81000, 1, Taman Pancasila, Kulai, Johor",1.63378,103.6322,0,Ignition on; Idling; ,GOOD,0.17,22.43,2,1063,0.09270719263165371
BJM9017,16/12/2018,7:14:01 PM,"28, Jalan Cermai 1, Taman Mesra, Saleng Senai,, Johor Bahru, Johor,",1.63515,103.63044,46.3,Ignition on; Moving; ,GOOD,0.29,22.43,2,1064,0.04853128865380708
BJM9017,16/12/2018,7:16:01 PM,"Jalan Kulai - Senai, Hospital Kulaijaya, Kulai, Johor",1.63923,103.62504,0,Ignition on; Idling; ,GOOD,0.16,22.04,2,1065,0.02734990272056007
BJM9017,16/12/2018,7:17:01 PM,"Jalan Besar, Kulai, Johor",1.66246,103.59877,61.12,Ignition on; Moving; ,GOOD,0.44,22.43,2,1071,0.0227466093740802
BJM9017,16/12/2018,7:18:01 PM,"1, Jalan Besar, Taman Kulai Utama, Kulai, Johor",1.64042,103.62361,9.26,Ignition on; Moving; ,GOOD,0.77,22.04,2,1065,0.18105387991290417
BJM9017,16/12/2018,7:19:01 PM,"8-A, Felda Bukit Ramun, Kulai,",1.6483,103.61312,31.48,Ignition on; Moving; ,GOOD,0.44,22.43,2,1067,0.11816428061522138
BJM9017,16/12/2018,7:20:02 PM,"791, Teok Garden, Kulai Besar, Kulai,, Kulai, Johor,",1.65187,103.61048,3.7,Ignition on; Idling; ,GOOD,0.43,22.43,2,1068,0.07677115040295047
BJM9017,16/12/2018,7:21:02 PM,"No. 535, Jalan Raya, Kulai Besar, Johor, Kulai",1.65393,103.60965,1.85,Ignition on; Idling; ,GOOD,0.28,22.3,2,1069,0.06563805153648333
BJM9017,16/12/2018,7:23:02 PM,"No.139, Jalan Susur Kulai 3, Taman Kulai Besar, Kulai, Johor",1.66004,103.60543,37.04,Ignition on; Moving; ,GOOD,0.48,22.3,2,1070,0.16442689376293984
BJM9017,16/12/2018,7:24:02 PM,"4, Jalan Besar, Taman Kulai, Kulai, Johor",1.66093,103.60407,0,Ignition on; Idling; ,GOOD,0.14,22.3,2,1070,0.016398692971733655
BJM9017,16/12/2018,7:26:02 PM,"Terminal Bas Kulai, Taman Kulai, Kulai, Johor",1.66246,103.59877,0,Ignition on; Idling; ,GOOD,0.24,22.17,2,1071,0.0227466093740802
BJM9017,17/12/2018,8:40:17 AM,"Terminal Bas Kulai, Taman Kulai, Kulai, Johor",1.66246,103.59877,18.52,Ignition on; Moving; ,GOOD,0.72,25.39,1,1000,0.0227466093740802
BJM9017,17/12/2018,8:41:17 AM,"PTB 1306 & PTB 1307, Jalan Tun Mutahir 1,Jalan Besar, Kulai, Johor,",1.66299,103.5993,31.48,Ignition on; Moving; ,GOOD,0.5,25.27,1,1000,0.08912852924087943
BJM9017,17/12/2018,8:44:17 AM,"193 & 195, Batu 19, Kulai Besar, Kulai,, Kulai, Johor,",1.65518,103.60936,33.34,Ignition on; Moving; ,GOOD,0.57,25.39,1,1002,0.11599198610264787
BJM9017,17/12/2018,8:45:17 AM,"7, Jalan Susur Kulai 1, Taman Sri Kulai Baru, Kulai, Johor",1.65268,103.6102,14.82,Ignition on; Moving; ,GOOD,0.32,25.52,1,1002,0.17734888655039877
BJM9017,17/12/2018,8:46:17 AM,"No. 12, Jalan Besar, Felda Sungai Sayong, Johor, Kulai",1.66246,103.59877,53.71,Ignition on; Moving; ,GOOD,0.57,25.91,1,1000,0.0227466093740802
BJM9017,17/12/2018,8:48:18 AM,"9, Jalan Sri Putra 1, Bandar Putra Kulai, Kulai,, Kulai, Johor,",1.63998,103.62432,0,Ignition on; Idling; ,GOOD,0.8,23.98,1,1006,0.05023828873969606
BJM9017,17/12/2018,8:50:18 AM,"81400 Lot No. K48, TJ Mart BT 17 1/2 Jalan Air Hitam, Saleng Senai Johor",1.66246,103.59877,38.89,Ignition on; Moving; ,GOOD,0.71,25.52,1,1000,0.0227466093740802
BJM9017,17/12/2018,8:52:18 AM,"1, Senai, Johor",1.60172,103.64516,70.38,Ignition on; Moving; ,GOOD,1.18,25.78,1,1012,0.0720628913405611
BJM9017,17/12/2018,8:55:18 AM,"No 176-B, Jalan Belimbing 1, Johor, Senai",1.60099,103.64489,11.11,Ignition on; Moving; ,GOOD,0.66,24.62,1,1012,0.016431370593949182
BJM9017,17/12/2018,8:56:18 AM,"201, Jalan Ria, Taman Bahagia, Senai, Johor",1.59777,103.64556,42.6,Ignition on; Moving; ,GOOD,0.26,25.65,1,1013,0.13669061807869026
BJM9017,17/12/2018,8:57:18 AM,"1, Senai, Johor",1.60172,103.64516,0,Ignition on; Idling; ,GOOD,0.8,24.62,1,1012,0.0720628913405611
BJM9017,17/12/2018,8:58:18 AM,"1, Senai, Johor",1.60172,103.64516,62.97,Ignition on; Moving; ,GOOD,0.73,26.04,1,1012,0.0720628913405611
BJM9017,17/12/2018,8:59:18 AM,"1, Senai, Johor",1.60172,103.64516,66.67,Ignition on; Moving; ,GOOD,1.06,25.78,1,1012,0.0720628913405611
BJM9017,17/12/2018,9:00:00 AM,"1, Senai, Johor",1.60172,103.64516,68.52,Ignition on; Moving; ,GOOD,0.82,26.17,1,1012,0.0720628913405611
BJM9017,17/12/2018,9:03:00 AM,"Jalan Skudai, Taman Jaya, Taman Jaya, Skudai, Johor",1.54469,103.65764,18.52,Ignition on; Moving; ,GOOD,0.9,24.49,1,1018,0.010688386655433806
BJM9017,17/12/2018,9:07:00 AM,"8, Jalan Bertingkat Skudai, Taman Sri Putri, Johor Bahru, Johor",1.5284,103.67051,0,Ignition on; Idling; ,GOOD,0.61,23.98,1,1021,0.028467717952324195
BJM9017,17/12/2018,9:08:00 AM,"No 47, Jalan NJM 1/1, Taman Jaya Mas, Skudai,, Johor Bahru, Johor,",1.52814,103.67076,44.45,Ignition on; Moving; ,GOOD,0.49,25.65,1,1021,0.018720719841005443
BJM9017,17/12/2018,9:09:00 AM,"8, Jalan Bertingkat Skudai, Johor Bahru, Johor",1.52329,103.67911,46.3,Ignition on; Moving; ,GOOD,0.76,25.91,1,1022,0.12522925148709826
BJM9017,17/12/2018,9:11:01 AM,"Shell, Taman Bukit Mewah, Johor Bahru, Johor",1.51303,103.68634,35.19,Ignition on; Moving; ,GOOD,0.41,25.78,1,1024,0.15389309607451343
BJM9017,17/12/2018,9:12:01 AM,"Jalan Skudai, Taman Dato Penggawa Barat, Taman Johor, Johor Bahru, Johor",1.50875,103.68927,0,Ignition on; Idling; ,GOOD,0.58,24.23,1,1025,0.01518506427053556
BJM9017,17/12/2018,9:13:01 AM,"29, Jalan Camah, Taman Johor, Johor Bahru, Johor",1.50781,103.68982,35.19,Ignition on; Moving; ,GOOD,0.14,25.52,1,1025,0.10667896609611922
BJM9017,17/12/2018,9:15:01 AM,"2386, Jalan Nenas, Taman Tampoi, Johor Bahru, Johor",1.49616,103.7028,77.78,Ignition on; Moving; ,GOOD,0.96,26.04,1,1028,0.16409058428764037
BJM9017,17/12/2018,9:16:01 AM,"76, Jalan Padi 1, Bandar Baru Uda, Johor Bahru, Johor",1.49009,103.71116,50,Ignition on; Moving; ,GOOD,1.1,25.91,1,1029,0.10469924672105523
BJM9017,17/12/2018,9:17:01 AM,"187A, Jalan Skudai, Batu 4 1/2, Johor Bahru,, Johor Bahru, Johor,",1.54344,103.65812,50,Ignition on; Moving; ,GOOD,0.42,26.17,1,1018,0.15029722155927772
BJM9017,17/12/2018,9:19:01 AM,"Danga Bay, Jalan Bertingkat Skudai, Danga Bay, Johor Bahru, Johor",1.47648,103.72444,70.38,Ignition on; Moving; ,GOOD,1.7,26.04,1,1030,0.16744282279177172
BJM9017,17/12/2018,9:21:01 AM,"6, Jalan Bertingkat Skudai, Taman Sri Putri, Johor Bahru, Johor",1.50937,103.68887,35.19,Ignition on; Moving; ,GOOD,0.67,26.3,1,1025,0.09646704180881435
BJM9017,17/12/2018,9:27:02 AM,"52, Bandar Johor Bahru, Johor Bahru, Johor",1.45517,103.76089,20.37,Ignition on; Moving; ,GOOD,0.4,25.91,1,1035,0.14529671770164787
BJM9017,17/12/2018,9:33:02 AM,"JB Sentral, Jalan Tun Abdul Razak, Bandar Johor Bahru, Johor Bahru, Johor",1.46291,103.76502,0,Ignition on; Idling; ,GOOD,0.01,24.36,1,1036,0.05535664408437846
BJM9017,17/12/2018,9:57:05 AM,"JB Sentral Bus Terminal, Bukit Chagar, Johor Bahru, Johor",1.46368,103.76511,44.45,Ignition on; Moving; ,GOOD,0,25.65,2,1037,0.03688979992342312
BJM9017,17/12/2018,9:58:05 AM,"Jalan Jim Quee, Bukit Chagar, Johor Bahru, Johor",1.46264,103.76566,0,Ignition on; Idling; ,GOOD,0.53,24.49,2,1037,0.11700530839665703
BJM9017,17/12/2018,10:08:00 AM,"1158, Jalan Bertingkat Skudai, Bandar Baru Uda, Johor Bahru, Johor",1.48839,103.71338,42.6,Ignition on; Moving; ,GOOD,0.83,25.78,2,1043,0.11453575526202793
BJM9017,17/12/2018,10:09:00 AM,"195B, Jalan Skudai Kiri, Tampoi, Batu 4 1/2,, Johor Bahru, Johor,",1.48928,103.71211,38.89,Ignition on; Moving; ,GOOD,0.37,26.3,2,1043,0.06288609044400129
BJM9017,17/12/2018,10:13:01 AM,"Jalan Skudai, Taman Dato Penggawa Barat, Taman Tampoi Indah, Skudai, Johor",1.50798,103.68946,5.56,Ignition on; Moving; ,GOOD,0.84,24.62,2,1046,0.0316782584874785
BJM9017,17/12/2018,10:18:01 AM,"Jalan Tun Aminah, Taman Ungku Tun Aminah, Skudai, Johor",1.52896,103.66948,0,Ignition on; Idling; ,GOOD,0.25,24.49,2,1049,0.13421314591597214
BJM9017,17/12/2018,10:19:01 AM,"1, Skudai, Skudai, Johor",1.53757,103.66255,44.45,Ignition on; Moving; ,GOOD,0.41,26.43,2,1051,0.09822204215409469
BJM9017,17/12/2018,10:20:01 AM,"8, Jalan Barau 1, Skudai, Skudai, Johor",1.53757,103.66255,62.97,Ignition on; Moving; ,GOOD,0.98,26.17,2,1051,0.09822204215409469
BJM9017,17/12/2018,10:21:01 AM,"30, Jalan Bertingkat Skudai, Skudai, Skudai, Johor",1.53976,103.66047,40.74,Ignition on; Moving; ,GOOD,0.6,26.17,2,1052,0.05205807208653099
BJM9017,17/12/2018,10:22:01 AM,"Jalan Sri Skudai, Taman Sri Putri, Skudai, Johor",1.5448,103.65738,0,Ignition on; Idling; ,GOOD,0.5,24.49,2,1053,0.01082758195026811
BJM9017,17/12/2018,10:23:02 AM,"1, Skudai, Skudai, Johor",1.53757,103.66255,59.26,Ignition on; Moving; ,GOOD,0.68,26.3,2,1051,0.09822204215409469
BJM9017,17/12/2018,10:24:02 AM,"1, Skudai, Skudai, Johor",1.53757,103.66255,68.52,Ignition on; Moving; ,GOOD,1.09,26.04,2,1051,0.09822204215409469
BJM9017,17/12/2018,10:25:02 AM,"1, Senai, Johor",1.60168,103.64505,77.78,Ignition on; Moving; ,GOOD,1.11,26.43,2,1057,0.12468619399387824
BJM9017,17/12/2018,10:26:02 AM,"1, Senai, Johor",1.60168,103.64505,72.23,Ignition on; Moving; ,GOOD,1.36,26.04,2,1057,0.12468619399387824
BJM9017,17/12/2018,10:27:02 AM,"1, Senai, Johor",1.60168,103.64505,62.97,Ignition on; Moving; ,GOOD,0.54,26.3,2,1057,0.12468619399387824
BJM9017,17/12/2018,10:28:02 AM,"1, Senai, Johor",1.60168,103.64505,7.41,Ignition on; Moving; ,GOOD,0.86,25.91,2,1057,0.12468619399387824
BJM9017,17/12/2018,10:29:02 AM,"1, Senai, Johor",1.60168,103.64505,57.41,Ignition on; Moving; ,GOOD,0.76,26.04,2,1057,0.12468619399387824
BJM9017,17/12/2018,10:30:02 AM,"No. 13A, Jalan Belimbing,, Senai, Johor,",1.60022,103.64469,29.63,Ignition on; Moving; ,GOOD,0.46,26.3,2,1057,0.046016944443074914
BJM9017,17/12/2018,10:31:02 AM,"1, Senai, Johor",1.60168,103.64505,50,Ignition on; Moving; ,GOOD,0.77,26.3,2,1057,0.12468619399387824
BJM9017,17/12/2018,10:32:02 AM,"124, Jalan Senai Utama 5/17, Taman Senai Utama, Senai, Johor",1.61283,103.64722,0,Ignition on; Idling; ,GOOD,0.68,24.88,2,1059,0.01874839391781949
BJM9017,17/12/2018,10:33:02 AM,"No 75 Kampung Baru, Senai, Johor",1.60118,103.64487,62.97,Ignition on; Moving; ,GOOD,0.59,26.3,2,1057,0.06561702658221902
BJM9017,17/12/2018,10:34:02 AM,"1, Senai, Johor",1.60168,103.64505,74.08,Ignition on; Moving; ,GOOD,1.16,26.04,2,1057,0.12468619399387824
BJM9017,17/12/2018,10:36:03 AM,"1, Kulai, Johor",1.66272,103.59971,0,Ignition on; Idling; ,GOOD,1.07,25.14,2,1071,0.12340165535459756
BJM9017,17/12/2018,10:37:03 AM,"81000, 1, Taman Pancasila, Kulai, Johor",1.63378,103.6322,0,Ignition on; Idling; ,GOOD,0.25,24.88,2,1063,0.09270719263165371
BJM9017,17/12/2018,10:38:03 AM,"28, Jalan Cermai 1, Taman Mesra, Saleng Senai,, Johor Bahru, Johor,",1.63515,103.63044,22.22,Ignition on; Moving; ,GOOD,0.17,25.65,2,1064,0.04853128865380708
BJM9017,17/12/2018,10:39:03 AM,"Jalan Kulai - Senai, Hospital Kulaijaya, Kulai, Johor",1.63923,103.62504,16.67,Ignition on; Moving; ,GOOD,0.7,24.88,2,1065,0.02734990272056007
BJM9017,17/12/2018,10:40:03 AM,"Jalan Besar, Kulai, Johor",1.66246,103.59877,57.41,Ignition on; Moving; ,GOOD,0.43,26.17,2,1071,0.0227466093740802
BJM9017,17/12/2018,10:41:03 AM,"1, Jalan Besar, Taman Kulai Utama, Kulai, Johor",1.64042,103.62361,11.11,Ignition on; Moving; ,GOOD,0.78,26.04,2,1065,0.18105387991290417
BJM9017,17/12/2018,10:43:03 AM,"7, Jalan Susur Kulai 1, Taman Sri Kulai Baru, Kulai, Johor",1.65258,103.61013,48.15,Ignition on; Moving; ,GOOD,0.43,26.17,2,1068,0.1646033005123055
BJM9017,17/12/2018,10:45:03 AM,"Jalan Besar, Kulai, Johor",1.66246,103.59877,0,Ignition on; Idling; ,GOOD,0.7,25.14,2,1071,0.0227466093740802
BJM9017,17/12/2018,10:46:04 AM,"4, Jalan Besar, Taman Kulai, Kulai, Johor",1.66093,103.60407,16.67,Ignition on; Moving; ,GOOD,0.12,25.52,2,1070,0.016398692971733655
BJM9017,17/12/2018,10:49:04 AM,"Terminal Bas Kulai, Taman Kulai, Kulai, Johor",1.66246,103.59877,1.85,Ignition on; Idling; ,GOOD,0.13,25.14,2,1071,0.0227466093740802
BJM9017,17/12/2018,11:24:02 AM,"PTB 1306 & PTB 1307, Jalan Tun Mutahir 1,Jalan Besar, Kulai, Johor,",1.66299,103.5993,7.41,Ignition on; Moving; ,GOOD,0.24,26.3,1,1000,0.08912852924087943
BJM9017,17/12/2018,11:26:02 AM,"Kulai Besar, Taman Kulai Besar, Kulai, Johor",1.65416,103.60965,38.89,Ignition on; Moving; ,GOOD,0.76,26.17,1,1002,0.009361899245247777
BJM9017,17/12/2018,11:28:02 AM,"1, Jalan Besar, Taman Kulai Utama, Kulai, Johor",1.64043,103.62374,50,Ignition on; Moving; ,GOOD,1.05,26.43,1,1006,0.13101766037081725
BJM9017,17/12/2018,11:29:02 AM,"39, Jalan Seri Putra 1, Bandar Putra, Kulai, Johor",1.64063,103.62349,53.71,Ignition on; Moving; ,GOOD,0.93,26.3,1,1006,0.16646081935333176
BJM9017,17/12/2018,11:31:02 AM,"Lot 1374, Mukin Senai-Kulai Saleng Main Road, Johor, Senai",1.63511,103.63069,44.45,Ignition on; Moving; ,GOOD,0.8,26.55,1,1007,0.11625143999097949
BJM9017,17/12/2018,11:32:02 AM,"1, Kulai, Johor",1.66272,103.59971,35.19,Ignition on; Moving; ,GOOD,0.46,26.43,1,1000,0.12340165535459756
